Fecha1,Coincidencia2,mseed
2023-02-18 09:39:28.040000,2023-02-18 09:39:28.120000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:39:43.640000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:46:05.680000,2023-02-18 09:46:05.640000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:49:32.440000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:53:58.440000,2023-02-18 09:53:58.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:54:46.520000,2023-02-18 09:54:46.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:00:19.590000,2023-02-18 10:00:19.640000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:01:05.540000,2023-02-18 10:01:05.750000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:06:10.400000,2023-02-18 10:06:10.440000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:09:07.520000,2023-02-18 10:09:07.810000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:10:32.480000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:17:32.480000,2023-02-18 10:17:32.450000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:18:51.780000,2023-02-18 10:18:51.560000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:21:22.400000,2023-02-18 10:21:22.440000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:24:34.520000,2023-02-18 10:24:34.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:27:25.480000,2023-02-18 10:27:25.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
