Fecha1,Coincidencia2,mseed
2023-02-18 14:21:31.898393,2023-02-18 14:21:32.048393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:21:56.638393,2023-02-18 14:21:56.718393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:29:31.758393,2023-02-18 14:29:31.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:45:22.638393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:49:33.998393,2023-02-18 14:49:34.078393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:50:14.418393,2023-02-18 14:50:13.868393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:50:34.908393,2023-02-18 14:50:34.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:51:13.848393,2023-02-18 14:51:13.848393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:53:51.748393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:00:27.988393,2023-02-18 15:00:27.988393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:09:03.718393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:26:22.798393,2023-02-18 15:26:22.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:27:26.168393,2023-02-18 15:27:26.238393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:32:08.138393,2023-02-18 15:32:08.268393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:32:16.718393,2023-02-18 15:32:16.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:33:14.218393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:45:07.798393,2023-02-18 15:45:07.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:48:23.878393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:56:46.728393,2023-02-18 15:56:46.798393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:03:20.218393,2023-02-18 16:03:19.778393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:14:58.678393,2023-02-18 16:14:58.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:19:45.638393,2023-02-18 16:19:45.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:27:21.878393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:29:53.838393,2023-02-18 16:29:53.908393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:39:25.668393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:42:03.798393,2023-02-18 16:42:03.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:45:04.138393,2023-02-18 16:45:03.978393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 16:48:49.718393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
